name,time,nodeid,value
test,1503461008009084928,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.44,t,26.98,h,48.05,"
test,1503461008327523840,222,"235,from,10,44,rssi,28,msg,id,255,l,73.27,t,25.68,h,47.53,"
test,1503461008678078976,222,"235,light,74.09,153,temperature,26.30,humidity,48.25,"
test,1503461008821371136,222,"235,from,10,44,rssi,-10,msg,id,205,l,48.85,t,26.98,h,48.05,"
test,1503461009602109952,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.97,h,48.05,"
test,1503461009649838080,222,"235,from,10,44,rssi,28,msg,id,255,l,72.87,t,25.66,h,47.53,"
test,1503461009984374016,222,"235,light,73.27,150,temperature,26.31,humidity,48.25,"
test,1503461010956183040,222,"235,from,10,44,rssi,27,msg,id,255,l,72.87,t,25.69,h,47.47,"
test,1503461011274797056,222,"235,light,74.09,152,temperature,26.30,humidity,48.25,"
test,1503461012262626048,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.69,h,47.50,"
test,1503461012581096960,222,"235,light,74.49,153,temperature,26.31,humidity,48.25,"
test,1503461012756521984,222,"235,from,10,44,rssi,-9,msg,id,205,l,48.85,t,26.98,h,48.05,"
test,1503461013537111040,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.98,h,48.05,"
test,1503461013887537920,222,"235,light,74.90,152,temperature,26.30,humidity,48.25,"
test,1503461014333622016,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,27.00,h,48.02,"
test,1503461015194001920,222,"235,light,74.49,152,temperature,26.30,humidity,48.22,"
test,1503461015209816832,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.66,h,47.47,"
test,1503461015910795008,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,26.98,h,47.99,"
test,1503461016500317184,222,"235,light,74.49,153,temperature,26.31,humidity,48.22,"
test,1503461016691494912,222,"235,from,10,44,rssi,-8,msg,id,205,l,49.25,t,27.00,h,47.96,"
test,1503461017472119040,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,27.00,h,47.92,"
test,1503461017790662144,222,"235,light,74.09,153,temperature,26.30,humidity,48.18,"
test,1503461017806588928,222,"235,from,10,44,rssi,27,msg,id,255,l,75.72,t,25.68,h,47.47,"
test,1503461018268611072,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.98,h,47.92,"
test,1503461019110038016,222,"235,light,75.31,152,temperature,26.30,humidity,48.18,"
test,1503461019110160128,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.68,h,47.44,"
test,1503461019874618880,222,"235,from,10,44,rssi,-6,msg,id,205,l,47.63,t,26.98,h,47.92,"
test,1503461020384385024,222,"235,light,76.12,154,temperature,26.33,humidity,48.18,"
test,1503461020400396032,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.69,h,47.44,"
test,1503461020655257856,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.44,t,26.98,h,47.92,"
test,1503461021690671872,222,"235,light,73.27,153,temperature,26.33,humidity,48.18,"
test,1503461021706789120,222,"235,from,10,44,rssi,27,msg,id,255,l,76.53,t,25.68,h,47.44,"
test,1503461022232392960,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.98,h,47.92,"
test,1503461022997118976,222,"235,light,74.90,150,temperature,26.31,humidity,48.18,"
test,1503461023028051968,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.66,h,47.40,"
test,1503461023028169984,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.98,h,47.92,"
test,1503461024302625024,222,"235,light,73.27,152,temperature,26.31,humidity,48.18,"
test,1503461024318497024,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.68,h,47.44,"
test,1503461025592900864,222,"235,light,74.90,152,temperature,26.31,humidity,48.18,"
test,1503461025608825088,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.66,h,47.44,"
test,1503461026182497024,222,"235,from,10,44,rssi,-6,msg,id,205,l,49.25,t,26.95,h,47.96,"
test,1503461026913295104,222,"235,light,76.12,155,temperature,26.31,humidity,48.18,"
test,1503461026913399808,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.66,h,47.47,"
test,1503461026977046016,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.03,t,26.94,h,47.89,"
test,1503461027757524992,222,"235,from,10,44,rssi,-9,msg,id,205,l,49.25,t,26.94,h,47.92,"
test,1503461028203646976,222,"235,light,73.27,152,temperature,26.31,humidity,48.18,"
test,1503461028219614976,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.66,h,47.47,"
test,1503461028538149120,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.44,t,26.94,h,47.92,"
test,1503461029494051840,222,"235,light,75.72,152,temperature,26.33,humidity,48.18,"
test,1503461029509958144,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.66,h,47.47,"
test,1503461030131319040,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,47.96,"
test,1503461030800360960,222,"235,light,74.90,154,temperature,26.34,humidity,48.18,"
test,1503461030816354048,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.66,h,47.47,"
test,1503461030895851008,222,"235,from,10,44,rssi,-8,msg,id,205,l,48.85,t,26.91,h,47.92,"
test,1503461031692531968,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.44,t,26.91,h,47.99,"
test,1503461032106539008,222,"235,light,73.68,150,temperature,26.34,humidity,48.18,"
test,1503461032122718976,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.68,h,47.47,"
test,1503461033397177856,222,"235,light,75.72,153,temperature,26.36,humidity,48.18,"
test,1503461033413125120,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.66,h,47.50,"
test,1503461034066276096,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.44,t,26.91,h,48.05,"
test,1503461034703612928,222,"235,light,73.27,153,temperature,26.34,humidity,48.18,"
test,1503461034719481088,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.68,h,47.50,"
test,1503461034846786048,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.90,h,48.05,"
test,1503461035643521024,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.91,h,48.12,"
test,1503461036009859072,222,"235,light,74.49,151,temperature,26.34,humidity,48.18,"
test,1503461036025783040,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.68,h,47.47,"
test,1503461036455997952,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.85,t,26.91,h,48.18,"
test,1503461037329315072,222,"235,light,76.12,155,temperature,26.36,humidity,48.15,"
test,1503461037329419008,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.69,h,47.50,"
test,1503461038632632064,222,"235,light,74.49,154,temperature,26.34,humidity,48.18,"
test,1503461038632733184,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.69,h,47.50,"
test,1503461038823627008,222,"235,from,10,44,rssi,-2,msg,id,205,l,49.25,t,26.91,h,48.18,"
test,1503461039604320000,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.90,h,48.25,"
test,1503461039922990080,222,"235,light,74.49,152,temperature,26.33,humidity,48.18,"
test,1503461039938872064,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.69,h,47.47,"
test,1503461040384953856,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.91,h,48.22,"
test,1503461041242300160,222,"235,light,74.09,153,temperature,26.33,humidity,48.15,"
test,1503461041242418176,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.69,h,47.47,"
test,1503461041975019008,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.93,h,48.18,"
test,1503461042516727808,222,"235,light,74.09,150,temperature,26.33,humidity,48.18,"
test,1503461042532654080,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.69,h,47.47,"
test,1503461042755706112,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.03,t,26.91,h,48.12,"
test,1503461043823162112,222,"235,light,75.31,156,temperature,26.33,humidity,48.15,"
test,1503461043839024896,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.93,h,48.12,"
test,1503461045129456896,222,"235,light,74.90,152,temperature,26.34,humidity,48.18,"
test,1503461045145294848,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.93,h,48.09,"
test,1503461046435790080,222,"235,light,74.90,156,temperature,26.33,humidity,48.15,"
test,1503461046452538112,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.94,h,48.02,"
test,1503461046706629888,222,"235,from,10,44,rssi,-3,msg,id,205,l,49.25,t,26.91,h,47.96,"
test,1503461047756088064,222,"235,light,74.90,152,temperature,26.33,humidity,48.18,"
test,1503461047756192000,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.93,h,47.99,"
test,1503461048265847040,222,"235,from,10,44,rssi,-3,msg,id,205,l,50.48,t,26.93,h,47.96,"
test,1503461049046626048,222,"235,light,75.72,152,temperature,26.33,humidity,48.15,"
test,1503461049075301888,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.69,h,47.40,"
test,1503461049075421184,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.94,h,47.92,"
test,1503461049871877888,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.93,h,47.92,"
test,1503461050364857856,222,"235,light,73.68,153,temperature,26.33,humidity,48.15,"
test,1503461050364962048,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.69,h,47.40,"
test,1503461050635570176,222,"235,from,10,44,rssi,-7,msg,id,205,l,49.25,t,26.91,h,47.86,"
test,1503461051670139136,222,"235,light,75.31,155,temperature,26.33,humidity,48.18,"
test,1503461051670244096,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.03,t,26.94,h,47.96,"
test,1503461052211798016,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.94,h,47.99,"
test,1503461052974450176,222,"235,light,74.49,153,temperature,26.33,humidity,48.18,"
test,1503461052974553088,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.69,h,47.44,"
test,1503461053006212096,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.93,h,48.09,"
test,1503461053802759936,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.44,t,26.93,h,48.15,"
test,1503461054278949120,222,"235,light,75.72,154,temperature,26.33,humidity,48.18,"
test,1503461054279051008,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.68,h,47.44,"
test,1503461054597296896,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.85,t,26.91,h,48.12,"
test,1503461055584048896,222,"235,light,74.49,152,temperature,26.33,humidity,48.18,"
test,1503461055584167936,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.91,h,48.22,"
test,1503461056173549056,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.91,h,48.28,"
test,1503461056874619904,222,"235,light,75.72,154,temperature,26.33,humidity,48.15,"
test,1503461056890480896,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.69,h,47.47,"
test,1503461056954238976,222,"235,from,10,44,rssi,-3,msg,id,205,l,49.25,t,26.91,h,48.25,"
test,1503461057750747904,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.44,t,26.91,h,48.31,"
test,1503461058180912128,222,"235,light,72.87,150,temperature,26.33,humidity,48.18,"
test,1503461058196822016,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.69,h,47.47,"
test,1503461058547379968,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.91,h,48.31,"
test,1503461059487169024,222,"235,light,74.90,155,temperature,26.36,humidity,48.18,"
test,1503461059519013888,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.70,h,47.47,"
test,1503461060124519936,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.03,t,26.94,h,48.31,"
test,1503461060793582080,222,"235,light,73.68,150,temperature,26.36,humidity,48.18,"
test,1503461060825462016,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.69,h,47.44,"
test,1503461060921053952,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.94,h,48.31,"
test,1503461061701615104,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.93,h,48.41,"
test,1503461062099889920,222,"235,light,74.90,153,temperature,26.36,humidity,48.18,"
test,1503461062147800832,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.69,h,47.44,"
test,1503461062545991936,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.94,h,48.44,"
test,1503461063390330112,222,"235,light,72.05,150,temperature,26.33,humidity,48.18,"
test,1503461063406332928,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.44,t,26.94,h,48.41,"
test,1503461063470014976,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.69,h,47.47,"
test,1503461064075304960,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.94,h,48.41,"
test,1503461064696641024,222,"235,light,74.49,152,temperature,26.33,humidity,48.18,"
test,1503461064776460032,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.69,h,47.44,"
test,1503461064871937024,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.94,h,48.38,"
test,1503461065668471040,222,"235,from,10,44,rssi,-6,msg,id,205,l,49.25,t,26.94,h,48.38,"
test,1503461066003004160,222,"235,light,73.68,151,temperature,26.33,humidity,48.18,"
test,1503461066082725888,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.69,h,47.47,"
test,1503461066449125888,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.94,h,48.35,"
test,1503461067309441024,222,"235,light,74.90,151,temperature,26.33,humidity,48.18,"
test,1503461067325424896,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.44,t,26.95,h,48.31,"
test,1503461067404877056,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.69,h,47.47,"
test,1503461068026302976,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.93,h,48.38,"
test,1503461068615928832,222,"235,light,73.27,151,temperature,26.30,humidity,48.22,"
test,1503461068695503872,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.69,h,47.47,"
test,1503461068822823936,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.94,h,48.31,"
test,1503461069603440896,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.93,h,48.38,"
test,1503461069922157056,222,"235,light,75.31,152,temperature,26.30,humidity,48.22,"
test,1503461070001723904,222,"235,from,10,44,rssi,28,msg,id,255,l,76.12,t,25.69,h,47.47,"
test,1503461070400083968,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.91,h,48.35,"
test,1503461071242500096,222,"235,light,73.27,153,temperature,26.29,humidity,48.18,"
test,1503461071242600960,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.91,h,48.31,"
test,1503461071322115840,222,"235,from,10,44,rssi,28,msg,id,255,l,74.49,t,25.69,h,47.44,"
test,1503461071975235840,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.93,h,48.31,"
test,1503461072532901120,222,"235,light,74.09,148,temperature,26.30,humidity,48.22,"
test,1503461072644434944,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.69,h,47.47,"
test,1503461072771735808,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.91,h,48.28,"
test,1503461073839136000,222,"235,light,74.49,154,temperature,26.30,humidity,48.22,"
test,1503461073966574080,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.69,h,47.47,"
test,1503461074333118976,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.90,h,48.25,"
test,1503461075159388928,222,"235,light,73.68,150,temperature,26.30,humidity,48.25,"
test,1503461075159491072,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.44,t,26.91,h,48.25,"
test,1503461075255026176,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.69,h,47.47,"
test,1503461075908314880,222,"235,from,10,44,rssi,-6,msg,id,205,l,47.22,t,26.90,h,48.25,"
test,1503461076434010880,222,"235,light,75.31,152,temperature,26.30,humidity,48.25,"
test,1503461076561435904,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.68,h,47.47,"
test,1503461076704809984,222,"235,from,10,44,rssi,-6,msg,id,205,l,49.25,t,26.91,h,48.18,"
test,1503461077740135936,222,"235,light,74.09,151,temperature,26.30,humidity,48.25,"
test,1503461077756336896,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.85,t,26.91,h,48.18,"
test,1503461077899569920,222,"235,from,10,44,rssi,28,msg,id,255,l,76.53,t,25.66,h,47.47,"
test,1503461078297914112,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.93,h,48.18,"
test,1503461079046616064,222,"235,light,73.68,150,temperature,26.30,humidity,48.25,"
test,1503461079205948160,222,"235,from,10,44,rssi,28,msg,id,255,l,73.27,t,25.66,h,47.50,"
test,1503461079859121920,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.85,t,26.94,h,48.25,"
test,1503461080353053952,222,"235,light,73.27,153,temperature,26.30,humidity,48.25,"
test,1503461080528183040,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.66,h,47.47,"
test,1503461080655783936,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.44,t,26.91,h,48.28,"
test,1503461081674326784,222,"235,light,74.09,150,temperature,26.29,humidity,48.25,"
test,1503461081674452992,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.93,h,48.41,"
test,1503461082964737792,222,"235,light,73.27,153,temperature,26.30,humidity,48.28,"
test,1503461083028395776,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.94,h,48.51,"
test,1503461083123970048,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.63,h,47.53,"
test,1503461083809051136,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.91,h,48.44,"
test,1503461084271040000,222,"235,light,72.87,150,temperature,26.30,humidity,48.28,"
test,1503461084446290944,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.62,h,47.57,"
test,1503461084621523968,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.91,h,48.41,"
test,1503461085575309056,222,"235,light,75.72,151,temperature,26.30,humidity,48.25,"
test,1503461085575421184,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.91,h,48.41,"
test,1503461085766597120,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.62,h,47.53,"
test,1503461086865891840,222,"235,light,73.27,153,temperature,26.30,humidity,48.28,"
test,1503461086977408000,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.44,t,26.91,h,48.54,"
test,1503461087072890880,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.62,h,47.60,"
test,1503461087757910016,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.91,h,48.57,"
test,1503461088172369920,222,"235,light,74.09,151,temperature,26.31,humidity,48.28,"
test,1503461088379361024,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.62,h,47.60,"
test,1503461088554419968,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.91,h,48.57,"
test,1503461089478681088,222,"235,light,73.68,153,temperature,26.31,humidity,48.28,"
test,1503461089494407936,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.93,h,48.54,"
test,1503461089685643008,222,"235,from,10,44,rssi,28,msg,id,255,l,76.12,t,25.62,h,47.60,"
test,1503461090131740928,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.91,h,48.51,"
test,1503461090784852992,222,"235,light,74.09,150,temperature,26.30,humidity,48.28,"
test,1503461091007814912,222,"235,from,10,44,rssi,-7,msg,id,205,l,48.44,t,26.94,h,48.44,"
test,1503461091724891904,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.44,t,26.94,h,48.38,"
test,1503461092091236096,222,"235,light,73.68,154,temperature,26.30,humidity,48.25,"
test,1503461092314289152,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.62,h,47.60,"
test,1503461093395524864,222,"235,light,74.49,156,temperature,26.30,humidity,48.25,"
test,1503461093395622912,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.94,h,48.28,"
test,1503461093634555136,222,"235,from,10,44,rssi,27,msg,id,255,l,76.12,t,25.62,h,47.60,"
test,1503461094080566784,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.94,h,48.25,"
test,1503461094686080000,222,"235,light,75.31,152,temperature,26.31,humidity,48.25,"
test,1503461094877129984,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.94,h,48.18,"
test,1503461094940866048,222,"235,from,10,44,rssi,27,msg,id,255,l,75.72,t,25.62,h,47.63,"
test,1503461095657715968,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.44,t,26.94,h,48.22,"
test,1503461095992296960,222,"235,light,72.87,151,temperature,26.30,humidity,48.25,"
test,1503461096263216896,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.62,h,47.60,"
test,1503461096486216192,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.44,t,26.94,h,48.12,"
test,1503461097298759936,222,"235,light,75.72,152,temperature,26.30,humidity,48.25,"
test,1503461097314575872,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.97,h,48.15,"
test,1503461097569495808,222,"235,from,10,44,rssi,28,msg,id,255,l,76.94,t,25.62,h,47.60,"
test,1503461098015662848,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.44,t,26.95,h,48.09,"
test,1503461098605179136,222,"235,light,73.27,152,temperature,26.30,humidity,48.25,"
test,1503461098875874048,222,"235,from,10,44,rssi,14,msg,id,211,l,79.38,t,25.55,h,50.12,"
test,1503461099608643072,222,"235,from,10,44,rssi,27,msg,id,255,l,75.72,t,25.62,h,47.63,"
test,1503461099911355904,222,"235,light,74.49,153,temperature,26.29,humidity,48.25,"
test,1503461100198041856,222,"235,from,10,44,rssi,27,msg,id,255,l,74.49,t,25.62,h,47.60,"
test,1503461100389372160,222,"235,from,10,44,rssi,-2,msg,id,205,l,48.85,t,26.95,h,48.02,"
test,1503461101201836032,222,"235,light,75.72,155,temperature,26.30,humidity,48.25,"
test,1503461101217721088,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.95,h,48.05,"
test,1503461101504539136,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.62,h,47.60,"
test,1503461102508168960,222,"235,light,74.09,151,temperature,26.30,humidity,48.25,"
test,1503461102763060992,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.85,t,26.95,h,48.05,"
test,1503461102826818816,222,"235,from,10,44,rssi,28,msg,id,255,l,74.90,t,25.62,h,47.60,"
test,1503461103814544896,222,"235,light,73.27,152,temperature,26.33,humidity,48.25,"
test,1503461104133156096,222,"235,from,10,44,rssi,28,msg,id,255,l,74.09,t,25.62,h,47.60,"
test,1503461104356043008,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.85,t,26.95,h,48.05,"
test,1503461105120886016,222,"235,light,74.49,150,temperature,26.33,humidity,48.25,"
test,1503461105439538944,222,"235,from,10,44,rssi,28,msg,id,255,l,75.31,t,25.62,h,47.60,"
test,1503461105933298176,222,"235,from,10,44,rssi,-1,msg,id,205,l,48.44,t,26.95,h,48.12,"
test,1503461106427307008,222,"235,light,74.49,153,temperature,26.33,humidity,48.25,"
test,1503461106713942016,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.44,t,26.95,h,48.15,"
test,1503461106761713152,222,"235,from,10,44,rssi,27,msg,id,255,l,76.53,t,25.62,h,47.60,"
test,1503461107733573888,222,"235,light,72.87,150,temperature,26.33,humidity,48.25,"
test,1503461107749438976,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.03,t,26.97,h,48.18,"
test,1503461108068173056,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.62,h,47.60,"
test,1503461108307136000,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.03,t,26.98,h,48.25,"
test,1503461109039841792,222,"235,light,74.49,153,temperature,26.33,humidity,48.25,"
test,1503461109087624192,222,"235,from,10,44,rssi,-3,msg,id,205,l,48.44,t,26.95,h,48.38,"
test,1503461109374414848,222,"235,from,10,44,rssi,28,msg,id,255,l,76.53,t,25.62,h,47.60,"
test,1503461109868304896,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.95,h,48.44,"
test,1503461110346263040,222,"235,light,72.87,150,temperature,26.33,humidity,48.22,"
test,1503461110696721152,222,"235,from,10,44,rssi,28,msg,id,255,l,76.12,t,25.63,h,47.60,"
test,1503461111636531968,222,"235,light,76.12,154,temperature,26.33,humidity,48.22,"
test,1503461111652497920,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.98,h,48.51,"
test,1503461112003087104,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.63,h,47.60,"
test,1503461112258021120,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.97,h,48.48,"
test,1503461112943041024,222,"235,light,73.27,153,temperature,26.33,humidity,48.22,"
test,1503461113038554880,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.95,h,48.48,"
test,1503461113325376000,222,"235,from,10,44,rssi,27,msg,id,255,l,74.90,t,25.66,h,47.57,"
test,1503461113835084800,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.85,t,26.98,h,48.51,"
test,1503461114249358848,222,"235,light,73.27,149,temperature,26.33,humidity,48.22,"
test,1503461114599872000,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.03,t,26.98,h,48.48,"
test,1503461114631634944,222,"235,from,10,44,rssi,27,msg,id,255,l,75.31,t,25.66,h,47.57,"
test,1503461115555774976,222,"235,light,73.68,153,temperature,26.33,humidity,48.22,"
test,1503461115571640064,222,"235,from,10,44,rssi,-6,msg,id,205,l,48.85,t,26.95,h,48.44,"
test,1503461115937999872,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.66,h,47.57,"
test,1503461116192867072,222,"235,from,10,44,rssi,-5,msg,id,205,l,48.44,t,26.95,h,48.44,"
test,1503461116861992960,222,"235,light,73.68,150,temperature,26.34,humidity,48.22,"
test,1503461117260366080,222,"235,from,10,44,rssi,27,msg,id,255,l,74.09,t,25.66,h,47.57,"
test,1503461118168378112,222,"235,light,72.87,153,temperature,26.33,humidity,48.22,"
test,1503461118566597888,222,"235,from,10,44,rssi,28,msg,id,255,l,72.87,t,25.66,h,47.57,"
test,1503461118598547968,222,"235,from,10,44,rssi,-4,msg,id,205,l,49.25,t,26.95,h,48.44,"
test,1503461119474661120,222,"235,light,72.05,150,temperature,26.36,humidity,48.18,"
test,1503461119474780928,222,"235,from,10,44,rssi,-2,msg,id,205,l,49.25,t,26.97,h,48.44,"
test,1503461119872942848,222,"235,from,10,44,rssi,27,msg,id,255,l,73.68,t,25.68,h,47.57,"
test,1503461120143888896,222,"235,from,10,44,rssi,-4,msg,id,205,l,48.44,t,26.95,h,48.41,"
test,1503461120765202944,222,"235,light,73.27,152,temperature,26.36,humidity,48.18,"
