name,time,nodeid,value
test,1503461226724365824,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.05,h,48.28,"
test,1503461227488403968,111,"255,light,72.87,156,temperature,25.72,humidity,47.47,"
test,1503461227520324096,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,27.04,h,48.31,"
test,1503461227663502080,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.37,h,48.18,"
test,1503461228347949056,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.04,h,48.35,"
test,1503461228809540864,111,"255,light,72.46,159,temperature,25.70,humidity,47.47,"
test,1503461228968677888,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.37,h,48.22,"
test,1503461229111820032,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.02,h,48.31,"
test,1503461230114615808,111,"255,light,74.09,160,temperature,25.69,humidity,47.47,"
test,1503461230130635008,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.04,h,48.31,"
test,1503461230289752064,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.36,h,48.18,"
test,1503461230703500032,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.04,h,48.35,"
test,1503461231435612928,111,"255,light,74.90,157,temperature,25.69,humidity,47.47,"
test,1503461231578917120,111,"255,from,10,44,rssi,29,msg,id,235,l,74.90,t,26.36,h,48.18,"
test,1503461232263322112,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.04,h,48.35,"
test,1503461232740907008,111,"255,light,73.68,157,temperature,25.69,humidity,47.50,"
test,1503461232915892992,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.36,h,48.18,"
test,1503461233043211008,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.02,h,48.31,"
test,1503461234076823040,111,"255,light,74.90,162,temperature,25.69,humidity,47.47,"
test,1503461234076929024,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.04,h,48.35,"
test,1503461234188139008,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.36,h,48.18,"
test,1503461234633861120,111,"255,from,10,44,rssi,3,msg,id,205,l,48.03,t,27.04,h,48.35,"
test,1503461235366153984,111,"255,light,74.90,159,temperature,25.69,humidity,47.50,"
test,1503461235445568000,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.35,"
test,1503461235509156864,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.36,h,48.18,"
test,1503461236257255936,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,48.41,"
test,1503461236687022080,111,"255,light,75.31,158,temperature,25.69,humidity,47.50,"
test,1503461236798504960,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.36,h,48.18,"
test,1503461236989395968,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.04,h,48.38,"
test,1503461237992155136,111,"255,light,73.27,159,temperature,25.69,humidity,47.50,"
test,1503461238008109056,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.05,h,48.41,"
test,1503461238103616000,111,"255,from,10,44,rssi,29,msg,id,235,l,74.49,t,26.36,h,48.18,"
test,1503461238565159168,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,48.38,"
test,1503461239313144832,111,"255,light,74.49,160,temperature,25.68,humidity,47.53,"
test,1503461239376816128,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.05,h,48.35,"
test,1503461239408756992,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.36,h,48.18,"
test,1503461240140980992,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.05,h,48.31,"
test,1503461240618426112,111,"255,light,74.49,157,temperature,25.68,humidity,47.53,"
test,1503461240713788160,111,"255,from,10,44,rssi,29,msg,id,235,l,73.68,t,26.36,h,48.18,"
test,1503461240936762112,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.04,h,48.28,"
test,1503461241923597056,111,"255,light,74.49,159,temperature,25.66,humidity,47.53,"
test,1503461241939323904,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.25,"
test,1503461242003133952,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.33,h,48.18,"
test,1503461242512482048,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.22,"
test,1503461243244496128,111,"255,light,73.27,160,temperature,25.66,humidity,47.53,"
test,1503461243324089088,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.33,h,48.18,"
test,1503461243340002048,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,27.06,h,48.15,"
test,1503461244104007936,111,"255,from,10,44,rssi,3,msg,id,205,l,48.85,t,27.05,h,48.12,"
test,1503461244565491968,111,"255,light,74.49,157,temperature,25.66,humidity,47.53,"
test,1503461244613244160,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.18,"
test,1503461244899696128,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.04,h,48.05,"
test,1503461245870771968,111,"255,light,73.68,156,temperature,25.63,humidity,47.53,"
test,1503461245886539008,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,27.05,h,48.05,"
test,1503461245950167808,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.33,h,48.18,"
test,1503461246475384064,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,47.99,"
test,1503461247175927040,111,"255,light,74.49,159,temperature,25.63,humidity,47.57,"
test,1503461247239392000,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.30,h,48.18,"
test,1503461247255294208,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,47.99,"
test,1503461248083089152,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,27.04,h,47.99,"
test,1503461248496848128,111,"255,light,74.90,160,temperature,25.63,humidity,47.60,"
test,1503461248831149056,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.05,h,47.99,"
test,1503461249801980928,111,"255,light,73.68,157,temperature,25.62,humidity,47.60,"
test,1503461250406850048,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.05,"
test,1503461251123044096,111,"255,light,72.87,155,temperature,25.63,humidity,47.63,"
test,1503461251138884096,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.31,h,48.22,"
test,1503461251218557952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,47.99,"
test,1503461251998470144,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,47.99,"
test,1503461252428248832,111,"255,light,72.46,159,temperature,25.66,humidity,47.63,"
test,1503461252443998208,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.30,h,48.22,"
test,1503461252794269952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,47.92,"
test,1503461253762022912,111,"255,light,74.09,162,temperature,25.66,humidity,47.60,"
test,1503461253762129152,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.08,h,47.99,"
test,1503461254382846976,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,48.02,"
test,1503461255051343872,111,"255,light,73.27,156,temperature,25.66,humidity,47.63,"
test,1503461255067250944,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.31,h,48.25,"
test,1503461255146877952,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.06,h,48.05,"
test,1503461255942568960,111,"255,from,10,44,rssi,2,msg,id,205,l,47.22,t,27.06,h,48.15,"
test,1503461256387314176,111,"255,light,73.27,158,temperature,25.65,humidity,47.60,"
test,1503461256387415808,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.31,h,48.25,"
test,1503461256721566976,111,"255,from,10,44,rssi,3,msg,id,205,l,47.63,t,27.08,h,48.18,"
test,1503461257676485120,111,"255,light,72.05,158,temperature,25.63,humidity,47.60,"
test,1503461257692451840,111,"255,from,10,44,rssi,28,msg,id,235,l,72.05,t,26.31,h,48.25,"
test,1503461258328828160,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,27.08,h,48.12,"
test,1503461258997488128,111,"255,light,72.87,159,temperature,25.63,humidity,47.60,"
test,1503461259013391104,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.31,h,48.25,"
test,1503461259092883968,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.08,h,48.12,"
test,1503461259888814080,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.06,h,48.18,"
test,1503461260302722048,111,"255,light,71.64,154,temperature,25.62,humidity,47.63,"
test,1503461260318537984,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.31,h,48.25,"
test,1503461260668726016,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.08,h,48.18,"
test,1503461261637676032,111,"255,light,72.46,159,temperature,25.66,humidity,47.66,"
test,1503461261637775872,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.06,h,48.18,"
test,1503461262274337024,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.06,h,48.18,"
test,1503461262927046912,111,"255,light,73.68,160,temperature,25.66,humidity,47.66,"
test,1503461262942713088,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.33,h,48.25,"
test,1503461263070023936,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.06,h,48.15,"
test,1503461263834057216,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.06,h,48.12,"
test,1503461264260833024,111,"255,light,73.68,157,temperature,25.66,humidity,47.66,"
test,1503461264260935936,111,"255,from,10,44,rssi,29,msg,id,235,l,71.24,t,26.33,h,48.28,"
test,1503461264610859008,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.06,h,48.12,"
test,1503461265550112000,111,"255,light,73.68,158,temperature,25.66,humidity,47.66,"
test,1503461265566016000,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.12,"
test,1503461266202529792,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.06,h,48.09,"
test,1503461266871066112,111,"255,light,73.68,158,temperature,25.66,humidity,47.66,"
test,1503461266886949120,111,"255,from,10,44,rssi,29,msg,id,235,l,71.64,t,26.33,h,48.25,"
test,1503461266982497024,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,48.05,"
test,1503461267794311936,111,"255,from,10,44,rssi,2,msg,id,205,l,47.63,t,27.04,h,48.09,"
test,1503461268176301056,111,"255,light,72.46,157,temperature,25.66,humidity,47.63,"
test,1503461268192135936,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.31,h,48.25,"
test,1503461268574158080,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,48.12,"
test,1503461269510291968,111,"255,light,73.27,158,temperature,25.66,humidity,47.63,"
test,1503461269510396928,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.04,h,48.09,"
test,1503461270146755840,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.05,"
test,1503461270799320064,111,"255,light,73.68,160,temperature,25.68,humidity,47.63,"
test,1503461270815383040,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.31,h,48.25,"
test,1503461270958754048,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.05,h,48.02,"
test,1503461271738535936,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.05,h,48.02,"
test,1503461272134379008,111,"255,light,74.90,159,temperature,25.66,humidity,47.60,"
test,1503461272134479872,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.30,h,48.28,"
test,1503461272516408832,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.06,h,48.02,"
test,1503461273423660032,111,"255,light,73.68,158,temperature,25.68,humidity,47.60,"
test,1503461273439531008,111,"255,from,10,44,rssi,3,msg,id,205,l,48.44,t,27.08,h,48.05,"
test,1503461274744729088,111,"255,light,73.68,160,temperature,25.66,humidity,47.57,"
test,1503461274760638976,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.31,h,48.28,"
test,1503461274903737088,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.05,h,47.99,"
test,1503461275683741184,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.08,h,48.05,"
test,1503461276049777920,111,"255,light,75.31,158,temperature,25.68,humidity,47.60,"
test,1503461276065797120,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.30,h,48.28,"
test,1503461276463687936,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.09,h,48.05,"
test,1503461277383804160,111,"255,light,74.49,159,temperature,25.66,humidity,47.60,"
test,1503461277383922944,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.31,h,48.25,"
test,1503461278052227072,111,"255,from,10,44,rssi,2,msg,id,205,l,49.25,t,27.09,h,48.05,"
test,1503461278703749888,111,"255,light,74.09,160,temperature,25.66,humidity,47.60,"
test,1503461278703855104,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.31,h,48.25,"
test,1503461278847062016,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.09,h,47.99,"
test,1503461279626936064,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.11,h,47.99,"
test,1503461279993079040,111,"255,light,74.09,158,temperature,25.66,humidity,47.57,"
test,1503461280022011136,111,"255,from,10,44,rssi,28,msg,id,211,l,79.79,t,25.61,h,49.93,"
test,1503461280022116864,111,"255,from,10,44,rssi,29,msg,id,235,l,74.09,t,26.31,h,48.25,"
test,1503461280419831040,111,"255,from,10,44,rssi,2,msg,id,205,l,46.81,t,27.12,h,47.92,"
test,1503461281325031936,111,"255,light,73.27,159,temperature,25.66,humidity,47.57,"
test,1503461281325149184,111,"255,from,10,44,rssi,29,msg,id,235,l,72.87,t,26.33,h,48.25,"
test,1503461281993586944,111,"255,from,10,44,rssi,2,msg,id,205,l,48.44,t,27.12,h,47.92,"
test,1503461282614358016,111,"255,light,73.27,160,temperature,25.63,humidity,47.60,"
test,1503461282630176000,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.30,h,48.25,"
test,1503461282773417984,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.12,h,47.86,"
test,1503461283585145088,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.12,h,47.92,"
test,1503461283948335872,111,"255,light,74.90,162,temperature,25.62,humidity,47.60,"
test,1503461283948451072,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.30,h,48.25,"
test,1503461285237404160,111,"255,light,74.09,160,temperature,25.65,humidity,47.63,"
test,1503461285253298944,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.30,h,48.25,"
test,1503461285985351168,111,"255,from,10,44,rssi,2,msg,id,205,l,48.85,t,27.12,h,47.89,"
test,1503461286558483968,111,"255,light,72.87,158,temperature,25.63,humidity,47.63,"
test,1503461286574356992,111,"255,from,10,44,rssi,29,msg,id,235,l,72.46,t,26.30,h,48.25,"
test,1503461286749440000,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.12,h,47.86,"
test,1503461287513433856,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.12,h,47.86,"
test,1503461287863496192,111,"255,light,74.09,161,temperature,25.65,humidity,47.63,"
test,1503461287879539968,111,"255,from,10,44,rssi,29,msg,id,235,l,73.27,t,26.31,h,48.25,"
test,1503461288309196032,111,"255,from,10,44,rssi,2,msg,id,205,l,48.03,t,27.12,h,47.83,"
test,1503461289197586944,111,"255,light,74.49,159,temperature,25.66,humidity,47.60,"
test,1503461289197704192,111,"255,from,10,44,rssi,29,msg,id,235,l,72.05,t,26.31,h,48.28,"
test,1503461289882075136,111,"255,from,10,44,rssi,0,msg,id,205,l,48.44,t,27.11,h,47.83,"
test,1503461290486768896,111,"255,light,72.46,158,temperature,25.66,humidity,47.60,"
